datetime,count
2011-04-23 06:00:00,18.53
2011-04-23 07:00:00,71.54
2011-04-23 08:00:00,51.41
2011-04-23 09:00:00,64.77
2011-04-23 10:00:00,144.48
2011-04-23 11:00:00,87.58
2011-04-23 12:00:00,153.36
2011-04-23 13:00:00,159.89
2011-04-23 14:00:00,207.68
2011-04-23 15:00:00,225.34
2011-04-23 16:00:00,240.21
2011-04-23 17:00:00,302.83
2011-04-23 18:00:00,261.5
2011-04-23 19:00:00,171.28
2011-04-23 20:00:00,129.36
2011-04-23 21:00:00,114.42
2011-04-23 22:00:00,105.85
2011-04-23 23:00:00,81.53
2011-04-24 00:00:00,43.62
2011-04-24 01:00:00,33.79
2011-04-24 02:00:00,32.24
2011-04-24 03:00:00,26.8
2011-04-24 04:00:00,9.22
2011-04-24 05:00:00,9.75
2011-04-24 06:00:00,19.36
2011-04-24 07:00:00,117.81
2011-04-24 08:00:00,152.93
2011-04-24 09:00:00,175.1
2011-04-24 10:00:00,244.76
2011-04-24 11:00:00,310.76
2011-04-24 12:00:00,336.56
2011-04-24 13:00:00,329.76
2011-04-24 14:00:00,331.54
2011-04-24 15:00:00,332.9
2011-04-24 16:00:00,343.49
2011-04-24 17:00:00,331.94
2011-04-24 18:00:00,314.86
2011-04-24 19:00:00,174.96
2011-04-24 20:00:00,133.74
2011-04-24 21:00:00,73.44
2011-04-24 22:00:00,63.0
2011-04-24 23:00:00,58.63
2011-04-25 00:00:00,24.66
2011-04-25 01:00:00,13.22
2011-04-25 02:00:00,9.89
2011-04-25 03:00:00,4.8
2011-04-25 04:00:00,4.59
2011-04-25 05:00:00,15.2
2011-04-25 06:00:00,58.12
2011-04-25 07:00:00,190.45
2011-04-25 08:00:00,326.92
2011-04-25 09:00:00,156.21
2011-04-25 10:00:00,112.51
2011-04-25 11:00:00,120.07
2011-04-25 12:00:00,133.89
2011-04-25 13:00:00,142.94
2011-04-25 14:00:00,155.87
2011-04-25 15:00:00,157.98
2011-04-25 16:00:00,211.63
2011-04-25 17:00:00,396.12
2011-04-25 18:00:00,396.4
2011-04-25 19:00:00,283.85
2011-04-25 20:00:00,189.36
2011-04-25 21:00:00,145.55
2011-04-25 22:00:00,105.48
2011-04-25 23:00:00,61.71
2011-04-26 00:00:00,30.69
2011-04-26 01:00:00,13.59
2011-04-26 02:00:00,8.51
2011-04-26 03:00:00,4.65
2011-04-26 04:00:00,4.79
2011-04-26 05:00:00,10.72
2011-04-26 06:00:00,52.95
2011-04-26 07:00:00,206.38
2011-04-26 08:00:00,337.37
2011-04-26 09:00:00,144.42
2011-04-26 10:00:00,103.79
2011-04-26 11:00:00,121.21
2011-04-26 12:00:00,142.02
2011-04-26 13:00:00,151.42
2011-04-26 14:00:00,147.53
2011-04-26 15:00:00,140.5
2011-04-26 16:00:00,211.8
2011-04-26 17:00:00,402.18
2011-04-26 18:00:00,399.13
2011-04-26 19:00:00,261.83
2011-04-26 20:00:00,179.9
2011-04-26 21:00:00,136.12
2011-04-26 22:00:00,112.25
2011-04-26 23:00:00,70.35
2011-04-27 00:00:00,26.7
2011-04-27 01:00:00,13.95
2011-04-27 02:00:00,9.46
2011-04-27 03:00:00,4.87
2011-04-27 04:00:00,4.73
2011-04-27 05:00:00,10.6
2011-04-27 06:00:00,52.52
2011-04-27 07:00:00,210.85
2011-04-27 08:00:00,331.08
2011-04-27 09:00:00,152.43
2011-04-27 10:00:00,101.91
2011-04-27 11:00:00,98.29
2011-04-27 12:00:00,119.64
2011-04-27 13:00:00,113.91
2011-04-27 14:00:00,126.91
2011-04-27 15:00:00,133.55
2011-04-27 16:00:00,205.93
2011-04-27 17:00:00,291.96
2011-04-27 18:00:00,290.17
2011-04-27 19:00:00,246.98
2011-04-27 20:00:00,159.41
2011-04-27 21:00:00,123.07
2011-04-27 22:00:00,93.11
2011-04-27 23:00:00,63.72
2011-04-28 00:00:00,35.41
2011-04-28 01:00:00,16.87
2011-04-28 02:00:00,8.63
2011-04-28 03:00:00,5.59
2011-04-28 04:00:00,5.49
2011-04-28 05:00:00,10.29
2011-04-28 06:00:00,57.0
2011-04-28 07:00:00,212.35
2011-04-28 08:00:00,368.16
2011-04-28 09:00:00,148.53
2011-04-28 10:00:00,106.77
2011-04-28 11:00:00,105.32
2011-04-28 12:00:00,114.27
2011-04-28 13:00:00,110.97
2011-04-28 14:00:00,107.27
2011-04-28 15:00:00,132.53
2011-04-28 16:00:00,181.08
2011-04-28 17:00:00,368.09
2011-04-28 18:00:00,362.64
2011-04-28 19:00:00,254.8
2011-04-28 20:00:00,177.06
2011-04-28 21:00:00,132.52
2011-04-28 22:00:00,108.27
2011-04-28 23:00:00,79.87
2011-04-29 00:00:00,40.63
2011-04-29 01:00:00,22.66
2011-04-29 02:00:00,15.47
2011-04-29 03:00:00,6.21
2011-04-29 04:00:00,5.05
2011-04-29 05:00:00,13.77
2011-04-29 06:00:00,52.93
2011-04-29 07:00:00,209.71
2011-04-29 08:00:00,354.16
2011-04-29 09:00:00,193.25
2011-04-29 10:00:00,144.46
2011-04-29 11:00:00,167.04
2011-04-29 12:00:00,191.09
2011-04-29 13:00:00,189.83
2011-04-29 14:00:00,203.64
2011-04-29 15:00:00,185.73
2011-04-29 16:00:00,217.13
2011-04-29 17:00:00,336.33
2011-04-29 18:00:00,339.12
2011-04-29 19:00:00,217.13
2011-04-29 20:00:00,151.7
2011-04-29 21:00:00,116.73
2011-04-29 22:00:00,90.18
2011-04-29 23:00:00,52.22
2011-04-30 00:00:00,35.83
2011-04-30 01:00:00,30.46
2011-04-30 02:00:00,26.06
2011-04-30 03:00:00,20.01
2011-04-30 04:00:00,6.06
2011-04-30 05:00:00,5.63
2011-04-30 06:00:00,23.61
2011-04-30 07:00:00,25.83
2011-04-30 08:00:00,60.38
2011-04-30 09:00:00,160.5
2011-04-30 10:00:00,233.0
2011-04-30 11:00:00,260.12
2011-04-30 12:00:00,279.02
2011-04-30 13:00:00,276.22
2011-04-30 14:00:00,276.85
2011-04-30 15:00:00,290.93
2011-04-30 16:00:00,297.04
2011-04-30 17:00:00,326.14
2011-04-30 18:00:00,308.04
2011-04-30 19:00:00,241.4
2011-04-30 20:00:00,137.3
2011-04-30 21:00:00,107.75
2011-04-30 22:00:00,86.65
2011-04-30 23:00:00,56.45
2011-05-20 00:00:00,35.56
2011-05-20 01:00:00,21.29
2011-05-20 02:00:00,12.52
2011-05-20 03:00:00,4.87
2011-05-20 04:00:00,4.59
2011-05-20 05:00:00,22.99
2011-05-20 06:00:00,91.86
2011-05-20 07:00:00,271.67
2011-05-20 08:00:00,463.79
2011-05-20 09:00:00,215.31
2011-05-20 10:00:00,161.58
2011-05-20 11:00:00,181.16
2011-05-20 12:00:00,227.35
2011-05-20 13:00:00,200.44
2011-05-20 14:00:00,230.88
2011-05-20 15:00:00,230.66
2011-05-20 16:00:00,355.95
2011-05-20 17:00:00,474.63
2011-05-20 18:00:00,485.79
2011-05-20 19:00:00,299.52
2011-05-20 20:00:00,217.8
2011-05-20 21:00:00,174.41
2011-05-20 22:00:00,122.08
2011-05-20 23:00:00,110.68
2011-05-21 00:00:00,99.24
2011-05-21 01:00:00,77.82
2011-05-21 02:00:00,66.65
2011-05-21 03:00:00,28.23
2011-05-21 04:00:00,8.99
2011-05-21 05:00:00,9.98
2011-05-21 06:00:00,23.56
2011-05-21 07:00:00,52.58
2011-05-21 08:00:00,134.07
2011-05-21 09:00:00,208.97
2011-05-21 10:00:00,279.39
2011-05-21 11:00:00,379.25
2011-05-21 12:00:00,391.32
2011-05-21 13:00:00,393.31
2011-05-21 14:00:00,389.39
2011-05-21 15:00:00,396.35
2011-05-21 16:00:00,388.63
2011-05-21 17:00:00,378.46
2011-05-21 18:00:00,345.79
2011-05-21 19:00:00,323.54
2011-05-21 20:00:00,218.37
2011-05-21 21:00:00,202.77
2011-05-21 22:00:00,136.07
2011-05-21 23:00:00,109.85
2011-05-22 00:00:00,100.48
2011-05-22 01:00:00,69.15
2011-05-22 02:00:00,68.28
2011-05-22 03:00:00,29.47
2011-05-22 04:00:00,10.86
2011-05-22 05:00:00,12.23
2011-05-22 06:00:00,14.51
2011-05-22 07:00:00,48.78
2011-05-22 08:00:00,88.56
2011-05-22 09:00:00,173.95
2011-05-22 10:00:00,270.33
2011-05-22 11:00:00,377.29
2011-05-22 12:00:00,377.49
2011-05-22 13:00:00,385.28
2011-05-22 14:00:00,333.67
2011-05-22 15:00:00,389.91
2011-05-22 16:00:00,380.0
2011-05-22 17:00:00,362.33
2011-05-22 18:00:00,341.86
2011-05-22 19:00:00,301.32
2011-05-22 20:00:00,221.34
2011-05-22 21:00:00,175.7
2011-05-22 22:00:00,124.3
2011-05-22 23:00:00,82.34
2011-05-23 00:00:00,29.8
2011-05-23 01:00:00,12.6
2011-05-23 02:00:00,7.73
2011-05-23 03:00:00,5.16
2011-05-23 04:00:00,4.79
2011-05-23 05:00:00,17.65
2011-05-23 06:00:00,90.69
2011-05-23 07:00:00,249.36
2011-05-23 08:00:00,382.96
2011-05-23 09:00:00,195.95
2011-05-23 10:00:00,121.55
2011-05-23 11:00:00,153.09
2011-05-23 12:00:00,186.96
2011-05-23 13:00:00,187.45
2011-05-23 14:00:00,168.47
2011-05-23 15:00:00,171.36
2011-05-23 16:00:00,282.79
2011-05-23 17:00:00,436.22
2011-05-23 18:00:00,495.97
2011-05-23 19:00:00,369.4
2011-05-23 20:00:00,226.04
2011-05-23 21:00:00,129.8
2011-05-23 22:00:00,123.78
2011-05-23 23:00:00,69.47
2011-05-24 00:00:00,27.82
2011-05-24 01:00:00,11.59
2011-05-24 02:00:00,8.29
2011-05-24 03:00:00,4.86
2011-05-24 04:00:00,5.51
2011-05-24 05:00:00,18.31
2011-05-24 06:00:00,103.04
2011-05-24 07:00:00,155.1
2011-05-24 08:00:00,263.28
2011-05-24 09:00:00,203.99
2011-05-24 10:00:00,121.85
2011-05-24 11:00:00,153.82
2011-05-24 12:00:00,182.0
2011-05-24 13:00:00,186.77
2011-05-24 14:00:00,168.42
2011-05-24 15:00:00,171.97
2011-05-24 16:00:00,288.51
2011-05-24 17:00:00,462.91
2011-05-24 18:00:00,503.79
2011-05-24 19:00:00,348.31
2011-05-24 20:00:00,275.19
2011-05-24 21:00:00,212.05
2011-05-24 22:00:00,91.03
2011-05-24 23:00:00,82.09
2011-05-25 00:00:00,26.17
2011-05-25 01:00:00,12.32
2011-05-25 02:00:00,9.25
2011-05-25 03:00:00,4.97
2011-05-25 04:00:00,5.08
2011-05-25 05:00:00,21.55
2011-05-25 06:00:00,103.13
2011-05-25 07:00:00,298.23
2011-05-25 08:00:00,441.03
2011-05-25 09:00:00,206.05
2011-05-25 10:00:00,128.42
2011-05-25 11:00:00,146.11
2011-05-25 12:00:00,191.74
2011-05-25 13:00:00,184.49
2011-05-25 14:00:00,167.32
2011-05-25 15:00:00,170.62
2011-05-25 16:00:00,285.75
2011-05-25 17:00:00,531.65
2011-05-25 18:00:00,510.89
2011-05-25 19:00:00,388.08
2011-05-25 20:00:00,286.7
2011-05-25 21:00:00,208.79
2011-05-25 22:00:00,152.49
2011-05-25 23:00:00,90.09
2011-05-26 00:00:00,49.56
2011-05-26 01:00:00,21.39
2011-05-26 02:00:00,11.89
2011-05-26 03:00:00,5.19
2011-05-26 04:00:00,5.3
2011-05-26 05:00:00,20.14
2011-05-26 06:00:00,91.67
2011-05-26 07:00:00,241.75
2011-05-26 08:00:00,442.0
2011-05-26 09:00:00,214.42
2011-05-26 10:00:00,123.16
2011-05-26 11:00:00,152.98
2011-05-26 12:00:00,186.63
2011-05-26 13:00:00,168.88
2011-05-26 14:00:00,164.55
2011-05-26 15:00:00,167.04
2011-05-26 16:00:00,270.56
2011-05-26 17:00:00,517.96
2011-05-26 18:00:00,482.98
2011-05-26 19:00:00,360.15
2011-05-26 20:00:00,283.17
2011-05-26 21:00:00,208.25
2011-05-26 22:00:00,149.63
2011-05-26 23:00:00,125.25
2011-05-27 00:00:00,64.78
2011-05-27 01:00:00,25.75
2011-05-27 02:00:00,19.02
2011-05-27 03:00:00,5.4
2011-05-27 04:00:00,5.31
2011-05-27 05:00:00,24.89
2011-05-27 06:00:00,102.61
2011-05-27 07:00:00,276.99
2011-05-27 08:00:00,454.95
2011-05-27 09:00:00,218.81
2011-05-27 10:00:00,148.56
2011-05-27 11:00:00,169.78
2011-05-27 12:00:00,218.53
2011-05-27 13:00:00,222.53
2011-05-27 14:00:00,218.6
2011-05-27 15:00:00,220.85
2011-05-27 16:00:00,323.68
2011-05-27 17:00:00,535.29
2011-05-27 18:00:00,438.28
2011-05-27 19:00:00,275.64
2011-05-27 20:00:00,207.81
2011-05-27 21:00:00,154.64
2011-05-27 22:00:00,129.91
2011-05-27 23:00:00,114.28
2011-05-28 00:00:00,101.33
2011-05-28 01:00:00,84.74
2011-05-28 02:00:00,61.59
2011-05-28 03:00:00,29.19
2011-05-28 04:00:00,9.22
2011-05-28 05:00:00,9.47
2011-05-28 06:00:00,26.7
2011-05-28 07:00:00,52.18
2011-05-28 08:00:00,114.91
2011-05-28 09:00:00,207.44
2011-05-28 10:00:00,279.42
2011-05-28 11:00:00,377.58
2011-05-28 12:00:00,392.6
2011-05-28 13:00:00,396.17
2011-05-28 14:00:00,387.36
2011-05-28 15:00:00,408.92
2011-05-28 16:00:00,400.49
2011-05-28 17:00:00,400.66
2011-05-28 18:00:00,342.5
2011-05-28 19:00:00,305.79
2011-05-28 20:00:00,251.43
2011-05-28 21:00:00,201.66
2011-05-28 22:00:00,160.34
2011-05-28 23:00:00,143.18
2011-05-29 00:00:00,104.97
2011-05-29 01:00:00,88.63
2011-05-29 02:00:00,70.77
2011-05-29 03:00:00,28.5
2011-05-29 04:00:00,10.76
2011-05-29 05:00:00,12.27
2011-05-29 06:00:00,17.07
2011-05-29 07:00:00,45.07
2011-05-29 08:00:00,87.63
2011-05-29 09:00:00,132.38
2011-05-29 10:00:00,220.85
2011-05-29 11:00:00,294.77
2011-05-29 12:00:00,334.69
2011-05-29 13:00:00,404.88
2011-05-29 14:00:00,393.46
2011-05-29 15:00:00,394.11
2011-05-29 16:00:00,351.93
2011-05-29 17:00:00,345.77
2011-05-29 18:00:00,260.12
2011-05-29 19:00:00,251.4
2011-05-29 20:00:00,220.94
2011-05-29 21:00:00,162.13
2011-05-29 22:00:00,121.35
2011-05-29 23:00:00,105.89
2011-05-30 00:00:00,80.89
2011-05-30 01:00:00,67.25
2011-05-30 02:00:00,50.33
2011-05-30 03:00:00,19.81
2011-05-30 04:00:00,11.57
2011-05-30 05:00:00,10.97
2011-05-30 06:00:00,67.01
2011-05-30 07:00:00,72.73
2011-05-30 08:00:00,136.88
2011-05-30 09:00:00,214.93
2011-05-30 10:00:00,283.71
2011-05-30 11:00:00,354.02
2011-05-30 12:00:00,362.01
2011-05-30 13:00:00,364.47
2011-05-30 14:00:00,359.64
2011-05-30 15:00:00,354.23
2011-05-30 16:00:00,361.07
2011-05-30 17:00:00,445.77
2011-05-30 18:00:00,423.77
2011-05-30 19:00:00,332.28
2011-05-30 20:00:00,330.06
2011-05-30 21:00:00,327.21
2011-05-30 22:00:00,224.01
2011-05-30 23:00:00,95.64
2011-05-31 00:00:00,38.36
2011-05-31 01:00:00,17.07
2011-05-31 02:00:00,9.77
2011-05-31 03:00:00,4.67
2011-05-31 04:00:00,5.39
2011-05-31 05:00:00,21.81
2011-05-31 06:00:00,110.82
2011-05-31 07:00:00,290.27
2011-05-31 08:00:00,442.89
2011-05-31 09:00:00,194.51
2011-05-31 10:00:00,128.96
2011-05-31 11:00:00,132.75
2011-05-31 12:00:00,153.03
2011-05-31 13:00:00,149.56
2011-05-31 14:00:00,144.94
2011-05-31 15:00:00,146.65
2011-05-31 16:00:00,239.92
2011-05-31 17:00:00,505.32
2011-05-31 18:00:00,507.04
2011-05-31 19:00:00,375.69
2011-05-31 20:00:00,281.54
2011-05-31 21:00:00,213.24
2011-05-31 22:00:00,145.26
2011-05-31 23:00:00,79.51
2011-06-20 00:00:00,34.58
2011-06-20 01:00:00,15.53
2011-06-20 02:00:00,9.66
2011-06-20 03:00:00,5.17
2011-06-20 04:00:00,5.3
2011-06-20 05:00:00,18.24
2011-06-20 06:00:00,95.73
2011-06-20 07:00:00,149.77
2011-06-20 08:00:00,259.8
2011-06-20 09:00:00,206.98
2011-06-20 10:00:00,116.69
2011-06-20 11:00:00,130.64
2011-06-20 12:00:00,178.31
2011-06-20 13:00:00,184.36
2011-06-20 14:00:00,174.44
2011-06-20 15:00:00,177.72
2011-06-20 16:00:00,286.31
2011-06-20 17:00:00,514.39
2011-06-20 18:00:00,525.63
2011-06-20 19:00:00,385.13
2011-06-20 20:00:00,285.54
2011-06-20 21:00:00,199.32
2011-06-20 22:00:00,125.89
2011-06-20 23:00:00,86.17
2011-06-21 00:00:00,32.67
2011-06-21 01:00:00,11.77
2011-06-21 02:00:00,8.39
2011-06-21 03:00:00,4.99
2011-06-21 04:00:00,5.82
2011-06-21 05:00:00,19.3
2011-06-21 06:00:00,115.38
2011-06-21 07:00:00,288.06
2011-06-21 08:00:00,421.82
2011-06-21 09:00:00,198.75
2011-06-21 10:00:00,115.53
2011-06-21 11:00:00,124.56
2011-06-21 12:00:00,164.19
2011-06-21 13:00:00,166.4
2011-06-21 14:00:00,164.47
2011-06-21 15:00:00,169.32
2011-06-21 16:00:00,278.95
2011-06-21 17:00:00,540.94
2011-06-21 18:00:00,482.9
2011-06-21 19:00:00,352.04
2011-06-21 20:00:00,230.72
2011-06-21 21:00:00,220.1
2011-06-21 22:00:00,153.05
2011-06-21 23:00:00,82.6
2011-06-22 00:00:00,35.06
2011-06-22 01:00:00,19.38
2011-06-22 02:00:00,11.13
2011-06-22 03:00:00,4.94
2011-06-22 04:00:00,5.76
2011-06-22 05:00:00,23.15
2011-06-22 06:00:00,117.17
2011-06-22 07:00:00,311.85
2011-06-22 08:00:00,429.8
2011-06-22 09:00:00,201.32
2011-06-22 10:00:00,124.66
2011-06-22 11:00:00,140.15
2011-06-22 12:00:00,165.71
2011-06-22 13:00:00,158.85
2011-06-22 14:00:00,160.24
2011-06-22 15:00:00,158.56
2011-06-22 16:00:00,260.92
2011-06-22 17:00:00,494.27
2011-06-22 18:00:00,488.49
2011-06-22 19:00:00,370.12
2011-06-22 20:00:00,280.73
2011-06-22 21:00:00,200.8
2011-06-22 22:00:00,163.51
2011-06-22 23:00:00,99.0
2011-06-23 00:00:00,44.59
2011-06-23 01:00:00,21.09
2011-06-23 02:00:00,9.31
2011-06-23 03:00:00,5.15
2011-06-23 04:00:00,6.27
2011-06-23 05:00:00,23.22
2011-06-23 06:00:00,118.81
2011-06-23 07:00:00,311.33
2011-06-23 08:00:00,422.23
2011-06-23 09:00:00,212.24
2011-06-23 10:00:00,125.95
2011-06-23 11:00:00,150.7
2011-06-23 12:00:00,170.58
2011-06-23 13:00:00,176.25
2011-06-23 14:00:00,163.65
2011-06-23 15:00:00,169.3
2011-06-23 16:00:00,282.55
2011-06-23 17:00:00,482.46
2011-06-23 18:00:00,504.09
2011-06-23 19:00:00,363.75
2011-06-23 20:00:00,296.34
2011-06-23 21:00:00,219.51
2011-06-23 22:00:00,159.79
2011-06-23 23:00:00,126.11
2011-06-24 00:00:00,59.72
2011-06-24 01:00:00,24.68
2011-06-24 02:00:00,12.09
2011-06-24 03:00:00,5.44
2011-06-24 04:00:00,5.94
2011-06-24 05:00:00,22.87
2011-06-24 06:00:00,102.46
2011-06-24 07:00:00,288.62
2011-06-24 08:00:00,446.18
2011-06-24 09:00:00,219.53
2011-06-24 10:00:00,140.24
2011-06-24 11:00:00,165.69
2011-06-24 12:00:00,212.79
2011-06-24 13:00:00,212.08
2011-06-24 14:00:00,219.98
2011-06-24 15:00:00,204.69
2011-06-24 16:00:00,338.59
2011-06-24 17:00:00,549.29
2011-06-24 18:00:00,490.23
2011-06-24 19:00:00,380.55
2011-06-24 20:00:00,284.58
2011-06-24 21:00:00,240.36
2011-06-24 22:00:00,193.59
2011-06-24 23:00:00,154.64
2011-06-25 00:00:00,106.77
2011-06-25 01:00:00,87.88
2011-06-25 02:00:00,72.19
2011-06-25 03:00:00,32.56
2011-06-25 04:00:00,13.71
2011-06-25 05:00:00,13.85
2011-06-25 06:00:00,34.1
2011-06-25 07:00:00,62.12
2011-06-25 08:00:00,156.7
2011-06-25 09:00:00,217.78
2011-06-25 10:00:00,294.89
2011-06-25 11:00:00,386.1
2011-06-25 12:00:00,417.64
2011-06-25 13:00:00,414.03
2011-06-25 14:00:00,414.54
2011-06-25 15:00:00,403.66
2011-06-25 16:00:00,396.66
2011-06-25 17:00:00,434.45
2011-06-25 18:00:00,402.7
2011-06-25 19:00:00,351.12
2011-06-25 20:00:00,267.48
2011-06-25 21:00:00,237.67
2011-06-25 22:00:00,195.73
2011-06-25 23:00:00,145.29
2011-06-26 00:00:00,108.16
2011-06-26 01:00:00,91.23
2011-06-26 02:00:00,79.09
2011-06-26 03:00:00,35.54
2011-06-26 04:00:00,14.84
2011-06-26 05:00:00,15.61
2011-06-26 06:00:00,26.5
2011-06-26 07:00:00,58.95
2011-06-26 08:00:00,108.9
2011-06-26 09:00:00,181.17
2011-06-26 10:00:00,296.92
2011-06-26 11:00:00,388.66
2011-06-26 12:00:00,407.93
2011-06-26 13:00:00,403.02
2011-06-26 14:00:00,402.5
2011-06-26 15:00:00,396.95
2011-06-26 16:00:00,382.83
2011-06-26 17:00:00,388.42
2011-06-26 18:00:00,377.1
2011-06-26 19:00:00,326.03
2011-06-26 20:00:00,231.0
2011-06-26 21:00:00,200.07
2011-06-26 22:00:00,190.34
2011-06-26 23:00:00,96.04
2011-06-27 00:00:00,39.71
2011-06-27 01:00:00,11.06
2011-06-27 02:00:00,11.64
2011-06-27 03:00:00,5.25
2011-06-27 04:00:00,5.64
2011-06-27 05:00:00,19.89
2011-06-27 06:00:00,111.29
2011-06-27 07:00:00,304.8
2011-06-27 08:00:00,397.11
2011-06-27 09:00:00,206.16
2011-06-27 10:00:00,120.35
2011-06-27 11:00:00,145.47
2011-06-27 12:00:00,177.74
2011-06-27 13:00:00,173.0
2011-06-27 14:00:00,171.68
2011-06-27 15:00:00,173.92
2011-06-27 16:00:00,283.53
2011-06-27 17:00:00,557.28
2011-06-27 18:00:00,508.71
2011-06-27 19:00:00,392.36
2011-06-27 20:00:00,299.81
2011-06-27 21:00:00,196.88
2011-06-27 22:00:00,131.09
2011-06-27 23:00:00,78.17
2011-06-28 00:00:00,34.24
2011-06-28 01:00:00,17.77
2011-06-28 02:00:00,11.3
2011-06-28 03:00:00,5.21
2011-06-28 04:00:00,6.22
2011-06-28 05:00:00,22.02
2011-06-28 06:00:00,112.86
2011-06-28 07:00:00,303.68
2011-06-28 08:00:00,427.21
2011-06-28 09:00:00,203.47
2011-06-28 10:00:00,122.11
2011-06-28 11:00:00,138.85
2011-06-28 12:00:00,166.23
2011-06-28 13:00:00,166.58
2011-06-28 14:00:00,152.86
2011-06-28 15:00:00,155.4
2011-06-28 16:00:00,252.45
2011-06-28 17:00:00,403.18
2011-06-28 18:00:00,396.26
2011-06-28 19:00:00,359.62
2011-06-28 20:00:00,290.71
2011-06-28 21:00:00,213.11
2011-06-28 22:00:00,151.21
2011-06-28 23:00:00,92.87
2011-06-29 00:00:00,33.93
2011-06-29 01:00:00,20.44
2011-06-29 02:00:00,9.27
2011-06-29 03:00:00,5.14
2011-06-29 04:00:00,6.0
2011-06-29 05:00:00,21.37
2011-06-29 06:00:00,111.87
2011-06-29 07:00:00,313.12
2011-06-29 08:00:00,462.93
2011-06-29 09:00:00,209.61
2011-06-29 10:00:00,123.32
2011-06-29 11:00:00,157.05
2011-06-29 12:00:00,194.42
2011-06-29 13:00:00,187.62
2011-06-29 14:00:00,163.31
2011-06-29 15:00:00,173.57
2011-06-29 16:00:00,293.12
2011-06-29 17:00:00,566.55
2011-06-29 18:00:00,551.67
2011-06-29 19:00:00,380.43
2011-06-29 20:00:00,291.37
2011-06-29 21:00:00,239.93
2011-06-29 22:00:00,159.76
2011-06-29 23:00:00,101.81
2011-06-30 00:00:00,49.72
2011-06-30 01:00:00,19.74
2011-06-30 02:00:00,8.04
2011-06-30 03:00:00,5.76
2011-06-30 04:00:00,5.82
2011-06-30 05:00:00,25.11
2011-06-30 06:00:00,116.35
2011-06-30 07:00:00,320.5
2011-06-30 08:00:00,463.76
2011-06-30 09:00:00,218.06
2011-06-30 10:00:00,124.77
2011-06-30 11:00:00,147.87
2011-06-30 12:00:00,195.69
2011-06-30 13:00:00,193.52
2011-06-30 14:00:00,165.13
2011-06-30 15:00:00,177.26
2011-06-30 16:00:00,292.79
2011-06-30 17:00:00,571.18
2011-06-30 18:00:00,557.92
2011-06-30 19:00:00,386.95
2011-06-30 20:00:00,295.74
2011-06-30 21:00:00,239.55
2011-06-30 22:00:00,163.13
2011-06-30 23:00:00,127.05
2011-07-20 00:00:00,37.25
2011-07-20 01:00:00,16.98
2011-07-20 02:00:00,9.36
2011-07-20 03:00:00,5.91
2011-07-20 04:00:00,6.16
2011-07-20 05:00:00,24.25
2011-07-20 06:00:00,124.67
2011-07-20 07:00:00,305.11
2011-07-20 08:00:00,432.69
2011-07-20 09:00:00,202.82
2011-07-20 10:00:00,126.5
2011-07-20 11:00:00,136.62
2011-07-20 12:00:00,159.74
2011-07-20 13:00:00,157.34
2011-07-20 14:00:00,156.25
2011-07-20 15:00:00,156.51
2011-07-20 16:00:00,253.76
2011-07-20 17:00:00,500.87
2011-07-20 18:00:00,499.95
2011-07-20 19:00:00,375.84
2011-07-20 20:00:00,294.05
2011-07-20 21:00:00,218.38
2011-07-20 22:00:00,159.77
2011-07-20 23:00:00,109.49
2011-07-21 00:00:00,46.98
2011-07-21 01:00:00,18.93
2011-07-21 02:00:00,8.77
2011-07-21 03:00:00,5.19
2011-07-21 04:00:00,5.93
2011-07-21 05:00:00,21.08
2011-07-21 06:00:00,124.48
2011-07-21 07:00:00,301.22
2011-07-21 08:00:00,423.74
2011-07-21 09:00:00,202.36
2011-07-21 10:00:00,120.56
2011-07-21 11:00:00,130.59
2011-07-21 12:00:00,156.92
2011-07-21 13:00:00,153.95
2011-07-21 14:00:00,148.25
2011-07-21 15:00:00,149.16
2011-07-21 16:00:00,244.78
2011-07-21 17:00:00,459.01
2011-07-21 18:00:00,465.65
2011-07-21 19:00:00,376.37
2011-07-21 20:00:00,288.68
2011-07-21 21:00:00,221.36
2011-07-21 22:00:00,161.3
2011-07-21 23:00:00,124.47
2011-07-22 00:00:00,57.58
2011-07-22 01:00:00,31.66
2011-07-22 02:00:00,18.69
2011-07-22 03:00:00,5.48
2011-07-22 04:00:00,6.25
2011-07-22 05:00:00,21.99
2011-07-22 06:00:00,108.25
2011-07-22 07:00:00,280.57
2011-07-22 08:00:00,457.19
2011-07-22 09:00:00,215.89
2011-07-22 10:00:00,146.74
2011-07-22 11:00:00,169.61
2011-07-22 12:00:00,202.15
2011-07-22 13:00:00,202.39
2011-07-22 14:00:00,196.08
2011-07-22 15:00:00,191.04
2011-07-22 16:00:00,317.77
2011-07-22 17:00:00,474.11
2011-07-22 18:00:00,463.53
2011-07-22 19:00:00,357.19
2011-07-22 20:00:00,276.82
2011-07-22 21:00:00,226.28
2011-07-22 22:00:00,193.38
2011-07-22 23:00:00,146.61
2011-07-23 00:00:00,121.2
2011-07-23 01:00:00,88.95
2011-07-23 02:00:00,78.22
2011-07-23 03:00:00,30.86
2011-07-23 04:00:00,14.75
2011-07-23 05:00:00,14.32
2011-07-23 06:00:00,34.6
2011-07-23 07:00:00,67.48
2011-07-23 08:00:00,157.76
2011-07-23 09:00:00,226.07
2011-07-23 10:00:00,291.44
2011-07-23 11:00:00,345.42
2011-07-23 12:00:00,366.97
